Date,Price,Open,High,Low,Vol.,Change %
6-Feb-19,1.0041,1.0041,1.0041,1.0041,-,0.00%
7-Feb-19,0.9773,1.001,1.001,0.9773,0.87K,-2.67%
8-Feb-19,0.9754,0.9773,0.9773,0.9754,0.90K,-0.19%
9-Feb-19,0.9894,0.9754,0.9894,0.9754,3.63K,1.44%
10-Feb-19,1,0.9894,1,0.9808,4.00K,1.07%
11-Feb-19,1.0038,1,1.0041,1,2.74K,0.38%
12-Feb-19,1.0044,1.0038,1.0044,1.0038,0.06K,0.06%
13-Feb-19,1.0009,1.0048,1.0048,1.0009,0.09K,-0.35%
14-Feb-19,0.9876,0.9803,0.9918,0.9801,0.45K,-1.33%
15-Feb-19,1.0005,0.9876,1.0005,0.9791,0.23K,1.31%
16-Feb-19,0.9813,1.0005,1.0005,0.9795,0.45K,-1.92%
17-Feb-19,0.9809,0.9813,0.9813,0.9809,0.14K,-0.04%
18-Feb-19,0.9883,0.9809,0.9999,0.9753,3.02K,0.75%
19-Feb-19,0.9753,0.9883,0.9995,0.9753,3.61K,-1.32%
20-Feb-19,0.9809,0.9753,0.9935,0.9753,1.70K,0.57%
21-Feb-19,1.0007,0.9809,1.0048,0.9809,11.91K,2.02%
22-Feb-19,0.9886,1.0007,1.0015,0.9886,10.61K,-1.21%
23-Feb-19,0.9889,0.9886,0.9893,0.9836,1.17K,0.03%
24-Feb-19,0.9854,0.9889,0.999,0.9817,6.86K,-0.35%
25-Feb-19,0.989,0.9854,0.9909,0.9803,0.67K,0.37%
26-Feb-19,0.9877,0.989,0.989,0.9877,1.24K,-0.13%
27-Feb-19,0.9885,0.9877,0.9887,0.981,4.68K,0.08%
28-Feb-19,0.9804,0.9885,0.9896,0.9774,5.22K,-0.82%
1-Mar-19,0.9895,0.9804,0.9895,0.9804,2.07K,0.93%
2-Mar-19,0.9895,0.9895,0.9895,0.9895,-,0.00%
3-Mar-19,0.95,0.9475,0.9897,0.781,0.49K,-3.99%
4-Mar-19,0.9624,0.95,0.9833,0.8735,0.72K,1.31%
5-Mar-19,0.9549,0.9624,0.9884,0.9436,0.46K,-0.78%
6-Mar-19,0.9511,0.9549,0.9602,0.949,0.21K,-0.40%
7-Mar-19,0.9556,0.9511,0.967,0.9511,2.98K,0.47%
8-Mar-19,0.9536,0.9556,0.9556,0.9536,0.15K,-0.21%
9-Mar-19,0.9551,0.9536,0.96,0.9535,0.23K,0.16%
10-Mar-19,0.9664,0.9551,0.9665,0.9535,0.73K,1.18%
11-Mar-19,0.99,0.9664,0.99,0.9664,1.03K,2.44%
12-Mar-19,0.9846,0.99,0.99,0.9553,1.33K,-0.55%
13-Mar-19,0.989,0.9846,0.989,0.9846,0.02K,0.45%
14-Mar-19,0.9646,0.989,0.99,0.9646,0.14K,-2.47%
15-Mar-19,0.9702,0.9649,0.997,0.9649,1.13K,0.58%
16-Mar-19,0.9967,0.9702,0.9967,0.9702,0.53K,2.73%
17-Mar-19,0.965,0.9967,0.9967,0.965,1.59K,-3.18%
18-Mar-19,0.9709,0.965,0.9709,0.965,0.50K,0.61%
19-Mar-19,0.9651,0.9709,0.9709,0.9651,0.05K,-0.60%
20-Mar-19,0.965,0.9651,0.9832,0.965,2.56K,-0.01%
21-Mar-19,0.97,0.965,0.97,0.9117,2.62K,0.52%
22-Mar-19,0.95,0.97,0.97,0.933,2.15K,-2.06%
23-Mar-19,0.9713,0.95,0.99,0.95,4.15K,2.24%
24-Mar-19,0.9772,0.9713,0.9772,0.9712,0.43K,0.61%
25-Mar-19,0.9743,0.9772,0.9772,0.9743,0.42K,-0.30%
26-Mar-19,0.9749,0.9743,0.9749,0.9743,0.25K,0.06%
27-Mar-19,0.96,0.9749,0.9749,0.96,0.44K,-1.53%
28-Mar-19,0.9878,0.96,0.9878,0.96,0.59K,2.90%
29-Mar-19,0.962,0.9878,0.9878,0.9611,0.10K,-2.61%
30-Mar-19,0.9874,0.962,0.9874,0.9614,0.28K,2.64%
31-Mar-19,0.985,0.9874,0.9874,0.9345,4.42K,-0.24%
1-Apr-19,0.99,0.985,0.99,0.985,0.11K,0.51%
2-Apr-19,0.9868,0.99,0.99,0.9532,4.91K,-0.32%
3-Apr-19,0.9635,0.9868,0.9868,0.9621,2.11K,-2.36%
4-Apr-19,0.9717,0.9635,0.975,0.9626,2.04K,0.85%
5-Apr-19,0.964,0.9717,0.9717,0.956,1.78K,-0.79%
6-Apr-19,0.9657,0.964,0.9685,0.9591,0.45K,0.18%
7-Apr-19,0.9551,0.9657,0.9713,0.9541,4.98K,-1.10%
8-Apr-19,0.955,0.9551,0.9551,0.9534,4.08K,-0.01%
9-Apr-19,0.96,0.955,0.979,0.94,16.58K,0.52%
10-Apr-19,0.9417,0.96,0.96,0.9412,1.10K,-1.91%
11-Apr-19,0.918,0.9417,0.975,0.9003,1.38K,-2.52%
12-Apr-19,0.9486,0.918,0.9486,0.918,0.84K,3.33%
13-Apr-19,0.9725,0.9486,0.975,0.9455,1.12K,2.52%
14-Apr-19,0.9423,0.9725,0.9725,0.9423,0.02K,-3.11%
15-Apr-19,0.952,0.9423,0.974,0.9423,2.39K,1.03%
16-Apr-19,0.9608,0.952,0.9765,0.952,1.18K,0.92%
17-Apr-19,0.9676,0.9608,0.9716,0.96,0.48K,0.71%
18-Apr-19,0.979,0.9676,0.979,0.9658,1.09K,1.18%
19-Apr-19,0.9611,0.979,0.979,0.9533,0.24K,-1.83%
20-Apr-19,0.9611,0.9611,0.9611,0.9611,-,0.00%
21-Apr-19,0.9522,0.9601,0.9771,0.9522,1.02K,-0.93%
22-Apr-19,0.9934,0.9522,0.9934,0.9522,1.10K,4.33%
23-Apr-19,0.9882,0.9934,0.9934,0.9881,0.01K,-0.52%
24-Apr-19,0.975,0.9882,0.9882,0.96,1.02K,-1.34%
25-Apr-19,0.9681,0.975,0.99,0.9603,2.76K,-0.71%
26-Apr-19,1.0076,0.9681,1.011,0.9681,22.22K,4.08%
27-Apr-19,1.0093,1.0076,1.0093,0.9954,15.31K,0.17%
28-Apr-19,1.032,1.0093,1.032,0.9853,10.13K,2.25%
29-Apr-19,1.002,1.032,1.032,0.98,5.50K,-2.91%
30-Apr-19,0.987,1.002,1.008,0.987,3.04K,-1.50%
1-May-19,0.9969,0.987,0.9977,0.987,0.41K,1.00%
2-May-19,0.9975,0.9969,1,0.9801,2.65K,0.06%
3-May-19,0.9911,0.9975,1.0111,0.9901,31.84K,-0.64%
4-May-19,0.9956,0.9911,0.9984,0.9901,3.03K,0.45%
5-May-19,0.9803,0.9956,0.9956,0.9803,3.07K,-1.54%
6-May-19,0.9866,0.9803,1.0083,0.9803,28.98K,0.64%
7-May-19,0.999,0.9866,0.999,0.9836,3.06K,1.26%
8-May-19,0.9902,0.999,1.0061,0.99,3.28K,-0.88%
9-May-19,0.9999,0.9902,0.9999,0.9902,3.63K,0.98%
10-May-19,0.9924,0.9999,1.0122,0.9916,25.16K,-0.75%
11-May-19,0.9882,0.9924,0.997,0.9503,15.94K,-0.42%
12-May-19,0.9862,0.9882,0.9891,0.9862,0.59K,-0.20%
13-May-19,0.995,0.9862,0.995,0.9788,3.57K,0.89%
14-May-19,0.9997,0.995,0.9997,0.9863,10.25K,0.47%
15-May-19,1.002,0.9997,1.0064,0.9961,4.37K,0.23%
16-May-19,1.0186,1.002,1.04,1.002,1.33K,1.66%
17-May-19,0.9998,1.0186,1.04,0.9883,21.56K,-1.85%
18-May-19,1.0056,0.9998,1.0056,0.9961,0.08K,0.58%
19-May-19,1.0015,1.0056,1.0056,0.99,0.49K,-0.41%
20-May-19,0.999,0.9902,1.007,0.9901,33.39K,-0.25%
21-May-19,0.999,0.999,1.0087,0.999,7.14K,0.00%
22-May-19,1.0031,0.9989,1.0031,0.994,23.85K,0.41%
23-May-19,0.992,1.0031,1.0032,0.992,27.04K,-1.11%
24-May-19,0.99,0.992,0.9977,0.99,24.91K,-0.20%
25-May-19,0.9952,0.99,0.9969,0.99,9.99K,0.53%
26-May-19,0.9915,0.9952,0.9974,0.99,20.61K,-0.37%
27-May-19,0.9971,0.9915,1.0008,0.99,9.57K,0.56%
28-May-19,1.0008,0.9971,1.0066,0.987,111.30K,0.37%
29-May-19,0.9993,1.0008,1.0102,0.999,8.01K,-0.15%
30-May-19,1.0006,0.9993,1.0148,0.9801,9.72K,0.13%
31-May-19,0.9967,1.0006,1.0027,0.9928,6.49K,-0.39%
1-Jun-19,0.9967,0.9967,1.0085,0.9928,11.07K,0.00%
2-Jun-19,0.997,1.0006,1.001,0.9801,45.87K,0.03%
3-Jun-19,0.9986,0.997,1.0067,0.994,7.06K,0.16%
4-Jun-19,1.005,1.005,1.01,0.9941,40.09K,0.64%
5-Jun-19,1.001,1.005,1.005,0.994,19.21K,-0.40%
6-Jun-19,0.9973,1.001,1.0033,0.9971,6.28K,-0.37%
7-Jun-19,0.9999,0.9973,1.006,0.994,16.58K,0.26%
8-Jun-19,0.994,0.9999,1.002,0.994,16.17K,-0.59%
9-Jun-19,1.0008,0.994,1.0008,0.994,0.51K,0.68%
10-Jun-19,1.001,1.0008,1.001,0.994,1.67K,0.02%
11-Jun-19,0.9953,1.001,1.007,0.9953,13.73K,-0.57%
12-Jun-19,0.994,0.9953,1.0033,0.994,11.76K,-0.13%
13-Jun-19,0.9961,0.994,0.997,0.9824,17.67K,0.21%
14-Jun-19,0.9915,0.989,0.9959,0.989,2.36K,-0.46%
15-Jun-19,0.998,0.9915,0.998,0.989,1.34K,0.66%
16-Jun-19,0.9986,0.998,0.9986,0.9868,4.07K,0.06%
17-Jun-19,0.9861,0.9986,1.001,0.9861,0.66K,-1.25%
18-Jun-19,0.9961,0.9861,1.0016,0.9824,2.54K,1.01%
19-Jun-19,0.9935,0.9961,1.006,0.9811,2.85K,-0.26%
20-Jun-19,0.99,0.9935,1.0033,0.99,1.03K,-0.35%
21-Jun-19,0.9982,1.003,1.003,0.99,1.11K,0.83%
22-Jun-19,1.0022,0.9982,1.003,0.99,24.94K,0.40%
23-Jun-19,0.9983,1.0022,1.008,0.9895,28.09K,-0.39%
24-Jun-19,1.0047,1.0004,1.008,0.995,8.51K,0.64%
25-Jun-19,1.0118,1.0047,1.0299,0.995,18.96K,0.71%
26-Jun-19,1.0111,1.0118,1.0161,0.995,31.42K,-0.07%
27-Jun-19,1.0125,1.0111,1.0375,1.0036,9.07K,0.14%
28-Jun-19,1,1.0125,1.0185,1,6.76K,-1.23%
29-Jun-19,0.9998,1,1.003,0.9961,7.72K,-0.02%
30-Jun-19,0.9982,0.9998,1.0089,0.995,12.79K,-0.16%
1-Jul-19,0.993,0.9982,1.0107,0.993,24.85K,-0.52%
2-Jul-19,0.9904,0.993,0.9984,0.9872,13.72K,-0.26%
3-Jul-19,0.9851,0.9904,0.9939,0.9851,0.29K,-0.54%
4-Jul-19,0.9888,0.9872,0.9888,0.98,13.89K,0.38%
5-Jul-19,0.9872,0.9888,0.9916,0.975,0.82K,-0.16%
6-Jul-19,0.9904,0.992,1.0027,0.985,1.59K,0.32%
7-Jul-19,0.9856,0.992,0.992,0.98,1.17K,-0.48%
8-Jul-19,0.99,0.9856,1.0002,0.98,1.15K,0.45%
9-Jul-19,0.9864,0.99,0.99,0.9766,3.21K,-0.36%
10-Jul-19,0.9853,0.9864,0.9971,0.984,7.19K,-0.11%
11-Jul-19,0.9807,0.9853,0.9873,0.975,2.71K,-0.47%
12-Jul-19,0.9693,0.9807,0.9853,0.9693,5.14K,-1.16%
13-Jul-19,0.9693,0.9693,0.9759,0.9602,0.91K,0.00%
14-Jul-19,0.9598,0.9693,0.9853,0.9386,5.01K,-0.98%
15-Jul-19,0.9905,0.9598,1.0069,0.9598,9.00K,3.20%
16-Jul-19,0.9853,0.9905,0.9931,0.9749,4.84K,-0.52%
17-Jul-19,0.9813,0.9853,0.9933,0.9785,1.06K,-0.41%
18-Jul-19,0.9774,0.9813,0.9933,0.9774,3.48K,-0.40%
19-Jul-19,0.9876,0.9774,0.9905,0.9774,6.63K,1.04%
20-Jul-19,0.9986,0.9876,0.9986,0.9853,1.52K,1.11%
21-Jul-19,0.9974,0.9986,1.005,0.9934,3.05K,-0.12%
22-Jul-19,1.001,0.9974,1.001,0.9934,1.92K,0.36%
23-Jul-19,0.998,1.001,1.001,0.9941,6.56K,-0.30%
24-Jul-19,0.9981,0.998,0.9991,0.9942,3.24K,0.01%
25-Jul-19,0.9999,0.9989,1.001,0.9942,3.67K,0.18%
26-Jul-19,1.002,1.001,1.0041,0.9817,7.83K,0.21%
27-Jul-19,1.004,1.002,1.004,0.9925,8.95K,0.20%
28-Jul-19,0.9979,1.004,1.005,0.9918,8.62K,-0.61%
29-Jul-19,1.0039,0.9979,1.005,0.9979,0.57K,0.60%
30-Jul-19,0.999,1.0039,1.005,0.999,2.24K,-0.49%
31-Jul-19,0.9983,0.999,1.005,0.9918,2.91K,-0.07%
1-Aug-19,0.998,0.9986,0.9986,0.9921,2.57K,-0.03%
2-Aug-19,0.9995,0.998,1.035,0.996,27.23K,0.15%
3-Aug-19,0.9961,0.9995,1.0039,0.9961,0.16K,-0.34%
4-Aug-19,1.0035,0.9961,1.0035,0.9961,0.09K,0.74%
5-Aug-19,1.0064,1.0035,1.0064,0.9997,0.13K,0.29%
6-Aug-19,1.01,1.0064,1.01,0.998,0.34K,0.36%
7-Aug-19,0.9995,1.01,1.01,0.9992,0.03K,-1.04%
8-Aug-19,1.0027,0.9995,1.0027,0.9979,1.77K,0.32%
9-Aug-19,0.994,1.0027,1.6002,0.9824,268.20K,-0.87%
10-Aug-19,0.9946,0.994,1.0067,0.9825,13.62K,0.06%
11-Aug-19,0.9906,0.9946,1.0033,0.9882,3.54K,-0.40%
12-Aug-19,1.0064,0.9906,1.0064,0.9906,1.95K,1.59%
13-Aug-19,1.0001,1.0064,1.0064,1.0001,12.42K,-0.63%
14-Aug-19,1.0106,1.0001,1.02,0.991,39.38K,1.05%
15-Aug-19,1.0011,1.0106,1.0265,1.0011,4.70K,-0.94%
16-Aug-19,1.0011,1.0011,1.0111,1.0011,1.56K,0.00%
17-Aug-19,1.0014,1.0011,1.0066,1.0011,0.05K,0.03%
18-Aug-19,1.0038,1.0014,1.0155,1.0014,0.98K,0.24%
19-Aug-19,1.0011,1.0038,1.0038,1.0011,1.08K,-0.27%
20-Aug-19,1.0006,1.0011,1.007,1.0006,0.08K,-0.05%
21-Aug-19,1.0091,1.0038,1.0134,0.9986,3.31K,0.85%
22-Aug-19,1.0006,1.0091,1.0102,1.0006,5.07K,-0.84%
23-Aug-19,1.0006,1.0006,1.0067,1.0006,2.28K,0.00%
24-Aug-19,1.0006,1.0006,1.0006,1.0006,-,0.00%
25-Aug-19,1.0006,1.0006,1.005,1.0006,0.75K,0.00%
26-Aug-19,1.0037,1.0006,1.007,0.9977,12.33K,0.31%
27-Aug-19,1.0038,1.0037,1.0076,1.0037,25.94K,0.01%
28-Aug-19,1.01,1.0038,1.01,1,0.95K,0.62%
29-Aug-19,1.005,1.01,1.0141,1.0011,2.38K,-0.50%
30-Aug-19,1.0076,1.005,1.0141,0.9986,7.94K,0.26%
31-Aug-19,0.9986,1.0076,1.0076,0.9986,1.47K,-0.89%
1-Sep-19,1.0081,1.0067,1.0141,0.9992,0.89K,0.95%
2-Sep-19,1.0064,1.0081,1.018,1.0062,4.38K,-0.17%
3-Sep-19,1.0076,1.0064,1.0105,1.0064,0.28K,0.12%
4-Sep-19,1.0105,1.0091,1.0141,1.0076,3.18K,0.29%
5-Sep-19,1.0062,1.012,1.0147,1.0045,3.15K,-0.43%
6-Sep-19,1.0048,1.0062,1.0081,1.0047,0.64K,-0.14%
7-Sep-19,1.0087,1.0048,1.0129,1.0048,1.10K,0.39%
8-Sep-19,1.0076,1.0087,1.012,1,2.51K,-0.11%
9-Sep-19,1.0114,1.0076,1.0165,1.0076,1.21K,0.38%
10-Sep-19,1.0114,1.0114,1.0114,1.0032,2.35K,0.00%
11-Sep-19,1.0064,1.0114,1.0166,1.0064,1.95K,-0.49%
12-Sep-19,1.0022,1.0064,1.0091,1.0004,3.04K,-0.42%
13-Sep-19,1.0105,1.0033,1.0145,1.0033,1.86K,0.83%
14-Sep-19,1.0033,1.0105,1.0168,1.0004,8.20K,-0.71%
15-Sep-19,1.0076,1.0033,1.0097,1.0018,3.29K,0.43%
16-Sep-19,1.0076,1.0076,1.0114,1.0047,0.85K,0.00%
17-Sep-19,1.0047,1.0071,1.0076,1,6.25K,-0.29%
18-Sep-19,1.0032,1.0047,1.0062,1.0032,3.18K,-0.15%
19-Sep-19,1,1.0032,1.0055,1,3.89K,-0.32%
20-Sep-19,1.0054,1,1.0054,1,2.29K,0.54%
21-Sep-19,1.0055,1.0054,1.012,1.0042,0.69K,0.01%
22-Sep-19,1.0069,1.0055,1.0087,1,1.35K,0.14%
23-Sep-19,1.0015,1.0069,1.0069,1.0015,0.11K,-0.54%
24-Sep-19,0.9946,1.0015,1.0157,0.991,11.70K,-0.69%
25-Sep-19,1.005,0.9946,1.012,0.99,4.59K,1.05%
26-Sep-19,0.9987,1.005,1.0087,0.9914,5.18K,-0.63%
27-Sep-19,0.9992,0.9987,1.0077,0.9914,2.82K,0.05%
28-Sep-19,1.0012,0.999,1.0064,0.9946,2.03K,0.20%
29-Sep-19,1.0015,1.0012,1.0055,0.99,1.51K,0.03%
30-Sep-19,1.0022,1.0015,1.0055,1.0012,1.23K,0.07%
1-Oct-19,0.9946,1.0022,1.007,0.9936,2.01K,-0.76%
2-Oct-19,0.999,0.9946,1.0043,0.9905,0.34K,0.44%
3-Oct-19,1.0015,0.999,1.0015,0.9918,0.91K,0.25%
4-Oct-19,1.0022,0.9987,1.0055,0.9987,0.92K,0.07%
5-Oct-19,1.0022,1.0022,1.0022,0.9905,0.37K,0.00%
6-Oct-19,0.9948,1.0022,1.0022,0.9905,0.79K,-0.74%
7-Oct-19,1.0022,0.9948,1.0055,0.9947,0.30K,0.74%
8-Oct-19,1.0022,1.0022,1.007,1.0022,1.20K,0.00%
9-Oct-19,1.0067,1.0022,1.0076,1.0022,0.33K,0.45%
10-Oct-19,1.0078,1.0067,1.0087,0.9986,1.01K,0.11%
11-Oct-19,1.0044,1.0078,1.0078,1.0011,0.82K,-0.34%
12-Oct-19,1.0045,1.0044,1.0047,1.0011,0.57K,0.01%
13-Oct-19,0.999,1.0045,1.0047,0.999,0.83K,-0.55%
14-Oct-19,1.0055,0.999,1.0055,0.999,1.09K,0.65%
15-Oct-19,1.0016,1.0055,1.0055,0.9987,1.29K,-0.39%
16-Oct-19,1.004,1.0016,1.004,1.0007,2.04K,0.24%
17-Oct-19,0.9991,1.004,1.0047,0.999,1.18K,-0.49%
18-Oct-19,1.0045,0.9991,1.0045,0.9946,0.61K,0.54%
19-Oct-19,0.9987,1.0045,1.0068,0.9927,0.48K,-0.58%
20-Oct-19,1.0027,0.9987,1.0055,0.9987,0.53K,0.40%
21-Oct-19,1.0027,1.0027,1.0049,0.9988,0.48K,0.00%
22-Oct-19,1.0084,1.0027,1.0084,1.0027,0.21K,0.57%
23-Oct-19,1.0022,1.0084,1.015,1.0011,3.78K,-0.61%
24-Oct-19,1.012,1.0087,1.012,0.999,2.52K,0.98%
25-Oct-19,1.0132,1.012,1.027,1.0087,2.87K,0.12%
26-Oct-19,1.0087,1.0132,1.0406,1.0087,4.73K,-0.44%
27-Oct-19,1.0134,1.027,1.027,1.0022,3.89K,0.47%
28-Oct-19,1.0039,1.0134,1.0195,1.0012,6.45K,-0.94%
29-Oct-19,1,1.0084,1.0087,1,6.58K,-0.39%
30-Oct-19,1.0038,1,1.0052,0.9907,2.89K,0.38%
31-Oct-19,1.0039,1.0038,1.0039,0.998,0.92K,0.01%
1-Nov-19,0.998,1.0039,1.0052,0.998,1.05K,-0.59%
2-Nov-19,1.0022,0.998,1.0022,0.998,1.77K,0.42%
3-Nov-19,0.9996,1.0022,1.0022,0.999,1.23K,-0.26%
4-Nov-19,1.005,0.9996,1.005,0.9996,0.71K,0.54%
5-Nov-19,1.0039,1.005,1.0051,1.002,1.37K,-0.11%
6-Nov-19,1.0054,1.0039,1.0054,1.0039,0.62K,0.15%
7-Nov-19,1.0043,1.0054,1.006,1.0043,1.68K,-0.11%
8-Nov-19,1.0022,1.0043,1.0087,1.0005,1.20K,-0.21%
9-Nov-19,0.9996,1.0022,1.0022,0.9996,0.31K,-0.26%
10-Nov-19,1.0054,0.9996,1.0054,0.9996,0.20K,0.58%
11-Nov-19,0.9997,1.0054,1.0054,0.9997,0.12K,-0.57%
12-Nov-19,1.009,0.9997,1.009,0.9997,0.60K,0.93%
13-Nov-19,1.0017,1.009,1.009,1.0017,2.05K,-0.72%
14-Nov-19,1.007,1.0017,1.01,1.0011,2.89K,0.53%
15-Nov-19,1.007,1.0076,1.0103,1.0011,2.00K,0.00%
16-Nov-19,1.006,1.007,1.0101,1.006,0.22K,-0.10%
17-Nov-19,1.006,1.006,1.012,1.006,0.48K,0.00%
18-Nov-19,1.0087,1.006,1.014,0.9982,10.94K,0.27%
19-Nov-19,1.0017,1.0087,1.0091,1.0017,2.53K,-0.69%
20-Nov-19,1.006,1.0011,1.006,1.0005,0.29K,0.43%
21-Nov-19,1.002,1.006,1.0087,1.0005,0.95K,-0.40%
22-Nov-19,1.0076,1.002,1.022,1.002,3.67K,0.56%
23-Nov-19,1.006,1.0076,1.0076,1.006,3.68K,-0.16%
24-Nov-19,1.0055,1.006,1.006,1.002,0.49K,-0.05%
25-Nov-19,0.9956,1.002,1.0055,0.9905,11.87K,-0.98%
26-Nov-19,0.998,0.9956,0.998,0.9923,3.98K,0.24%
27-Nov-19,0.9923,0.998,1,0.9923,7.24K,-0.57%
28-Nov-19,1,0.9923,1,0.9923,2.14K,0.78%
29-Nov-19,1,1,1,0.994,0.21K,0.00%
30-Nov-19,0.9923,1,1,0.9923,0.36K,-0.77%
1-Dec-19,0.994,0.9923,0.998,0.9923,0.24K,0.17%
2-Dec-19,0.9923,0.994,0.994,0.9923,0.49K,-0.17%
3-Dec-19,0.9907,0.9923,0.9923,0.9907,1.07K,-0.16%
4-Dec-19,0.99,0.9907,0.9907,0.99,2.06K,-0.07%
5-Dec-19,0.99,0.99,0.99,0.99,-,0.00%
6-Dec-19,0.9902,0.9902,0.9902,0.9902,-,0.02%
7-Dec-19,0.9902,0.9902,0.9902,0.9902,-,0.00%
9-Dec-19,1,0.9946,1,0.9904,2.64K,0.99%
10-Dec-19,1.002,1,1.002,0.9992,1.18K,0.20%
11-Dec-19,1.0032,1.002,1.0032,1.0009,0.63K,0.12%
12-Dec-19,1.0019,1.0032,1.004,0.9999,2.16K,-0.13%
13-Dec-19,1,1.0019,1.0019,1,1.30K,-0.19%
14-Dec-19,1.0053,1,1.0053,0.9999,1.65K,0.53%
15-Dec-19,0.9999,1.0053,1.0053,0.9999,0.29K,-0.54%
16-Dec-19,0.9999,0.9999,0.9999,0.9999,-,0.00%
17-Dec-19,1.001,1.001,1.001,1.001,-,0.11%
18-Dec-19,1.008,1.001,1.008,1.001,1.29K,0.70%
19-Dec-19,1.008,1.008,1.008,1.008,-,0.00%
22-Dec-19,0.998,1.0022,1.008,0.998,0.99K,-0.99%
23-Dec-19,0.9957,0.998,0.9983,0.9957,1.01K,-0.23%
24-Dec-19,0.9957,0.9957,0.9983,0.9957,0.01K,0.00%
25-Dec-19,0.9956,0.998,0.998,0.9956,0.22K,-0.01%
26-Dec-19,0.9938,0.9956,0.998,0.9938,1.20K,-0.18%
27-Dec-19,0.9946,0.9938,0.9946,0.9938,1.06K,0.08%
28-Dec-19,0.9909,0.9956,0.9956,0.9909,0.29K,-0.37%
29-Dec-19,0.998,0.9909,0.998,0.9901,0.59K,0.72%
30-Dec-19,0.9983,0.998,0.9983,0.998,0.83K,0.03%
31-Dec-19,0.9983,0.9983,0.9983,0.9973,0.60K,0.00%
1-Jan-20,0.995,0.9983,0.9983,0.995,0.14K,-0.33%
2-Jan-20,0.994,0.995,0.9983,0.994,1.85K,-0.10%
3-Jan-20,0.997,0.994,0.997,0.994,0.09K,0.30%
4-Jan-20,0.997,0.997,0.997,0.997,-,0.00%
5-Jan-20,0.998,0.998,0.998,0.9975,0.29K,0.10%
6-Jan-20,0.995,0.998,0.9981,0.995,2.65K,-0.30%
7-Jan-20,0.995,0.995,0.995,0.995,-,0.00%
8-Jan-20,0.997,0.995,0.9999,0.995,0.04K,0.20%
9-Jan-20,1,0.997,1,0.997,3.30K,0.30%
10-Jan-20,0.999,1,1,0.999,3.06K,-0.10%
11-Jan-20,1,1,1,1,-,0.10%
12-Jan-20,1,1,1,1,-,0.00%
13-Jan-20,1,1,1,1,-,0.00%
14-Jan-20,1.0055,1,1.0055,0.9991,2.87K,0.55%
15-Jan-20,0.9946,1.0055,1.0055,0.9946,1.79K,-1.08%
16-Jan-20,1.001,0.9946,1.001,0.9946,0.11K,0.64%
17-Jan-20,0.9948,1.001,1.001,0.9948,0.11K,-0.62%
18-Jan-20,0.9947,0.9948,0.9948,0.9947,5.45K,-0.01%
19-Jan-20,1.001,0.9947,1.001,0.9947,0.51K,0.63%
20-Jan-20,1.001,1.001,1.001,0.9921,2.13K,0.00%
21-Jan-20,0.993,1.001,1.001,0.993,2.14K,-0.80%
22-Jan-20,1.001,0.993,1.001,0.993,0.34K,0.81%
23-Jan-20,1.0027,1.001,1.0027,0.9997,4.97K,0.17%
24-Jan-20,0.999,0.9997,1.0027,0.999,2.57K,-0.37%
25-Jan-20,0.999,0.999,0.999,0.999,-,0.00%
26-Jan-20,0.993,0.999,0.999,0.993,0.43K,-0.60%
27-Jan-20,0.999,0.993,0.999,0.993,0.53K,0.60%
28-Jan-20,0.999,0.999,1.0055,0.999,0.35K,0.00%
29-Jan-20,0.999,0.999,0.999,0.999,-,0.00%
30-Jan-20,1.0054,1.0055,1.0055,0.9993,0.30K,0.64%
31-Jan-20,1.005,1.0054,1.0054,1.005,0.37K,-0.04%
1-Feb-20,1,1.005,1.005,1,0.00K,-0.50%
2-Feb-20,1,1,1,1,-,0.00%
3-Feb-20,1,1,1,1,-,0.00%
4-Feb-20,0.9961,1,1.005,0.9961,0.89K,-0.39%
5-Feb-20,0.9964,0.9961,0.9964,0.9961,0.48K,0.03%
6-Feb-20,0.999,0.9964,1.0022,0.9964,0.42K,0.26%
7-Feb-20,1.0022,0.999,1.0069,0.999,0.26K,0.32%
8-Feb-20,1.0057,1.0022,1.0057,0.9983,0.64K,0.35%
9-Feb-20,1.0058,1.0057,1.0069,1.0022,1.70K,0.01%
10-Feb-20,1.0048,1.007,1.007,1.0048,2.34K,-0.10%
11-Feb-20,1.0011,1.0048,1.01,1.0011,7.46K,-0.37%
12-Feb-20,1.0003,1.0011,1.0052,1,6.81K,-0.08%
13-Feb-20,1.0022,1.0003,1.0022,0.99,4.73K,0.19%
14-Feb-20,0.999,1.0022,1.0087,0.999,3.77K,-0.32%
15-Feb-20,0.9991,0.999,1,0.999,0.44K,0.01%
16-Feb-20,0.9992,0.9991,0.9992,0.9991,0.73K,0.01%
17-Feb-20,0.9946,0.9992,0.9992,0.9946,0.63K,-0.46%
18-Feb-20,1.0001,0.9946,1.0087,0.9946,1.34K,0.55%
19-Feb-20,1.0004,1.0001,1.0004,0.9929,10.69K,0.03%
20-Feb-20,1.0004,1.0004,1.0004,0.9947,12.45K,0.00%
21-Feb-20,1.0004,1.0004,1.0004,0.9938,6.01K,0.00%
22-Feb-20,1.0003,1.0004,1.0004,0.9944,10.83K,-0.01%
23-Feb-20,1.0004,1.0003,1.0004,0.9926,1.55K,0.01%
24-Feb-20,1.0004,1.0004,1.0004,0.9913,4.12K,0.00%
25-Feb-20,1.001,1.0004,1.001,0.9954,2.97K,0.06%
